RA,RI,LOCATION,FEATURE,TYPE_USE,COMMENTS,SOURCE_1,SOURCE_2,SURVEY_TYP,DATE_,CONTACT,PROJECT,DATA_SOURC,Dataset_ID,SOURCETHM,SP_SRCTHM,YEAR_PHT,COVERAGE,NAME,DENSITY,REFERENCE1,REFERENCE2,OBS_METHOD,ACCURACY,DISTRIBUTI,PRIM_COV_I,SEC_COV_IN,TER_COV_IN,DISTRIBU_1,PRIM_COV_S,SEC_COV_SU,TER_COV_SU,DISTRIBU_2,LINKID,BUFF_DIST,CREW,FEATURE_TY,RI_LOS,Shape_Leng,Shape_Area,width,height,angle,area,perimeter
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,2354.23268548000,225813.76757800000,600.213177,760.361612,104.185531,456379.059163,2721.149579
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,409.34473957900,6142.93750000000,50.091414,188.949682,49.691090,9464.756701,478.082192
"0","0",Port McNeill Hbr North Shore and Head,Zostera marina,,"Survey by Tera Planning for Log Dump proposal 2001, original survey 1:5000, mapped here at 1:20,000","Jepps, S",,,,,UPDTS,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,3.57656812531,0.43750000000,0.566843,1.543636,21.370622,0.875000,4.220959
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,927.37791611800,10666.97656250000,69.940565,435.388064,103.141367,30451.287173,1010.657258
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,430.14543638700,4711.08593750000,36.301001,197.987514,118.857115,7187.144927,468.577030
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1706.46178352000,57988.21484380000,250.918697,689.341015,95.336760,172968.549280,1880.519425
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1001.45866830000,11565.42773440000,62.387039,473.810283,85.753904,29559.620358,1072.394643
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1780.25646970000,44372.54101560000,109.159856,849.462767,91.540504,92727.233215,1917.245246
"0","0",South shore Port McNeill Hbr,Eelgrass,,"Survey by Tera planning for Log Dump proposal 2001, original survey 1:5000, mapped here at 1:20,000","Jepps, S",,,,,UPDTS,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,4292.90922975000,297093.26171900000,250.636027,1964.370770,95.484341,492342.085433,4430.013593
"0","0",Alert Bay Harbour - at north end of IR by Nelson B,Zostera marina,,"Eelgrass observed during refferal 2001, mapped here at 1:20,000","Jepps, S",,,,,UPDTS,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,312.12279317900,6007.03125000000,60.624641,130.684774,131.877870,7922.717535,382.618831
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,252.23093357000,4629.36132813000,63.861086,92.978611,111.513107,5937.715104,313.679395
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1071.67612471000,62733.53906250000,330.026025,260.160947,50.333863,85859.883181,1180.373944
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,144.21691526200,788.64257812500,18.751496,66.742625,127.729931,1251.524051,170.988241
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1201.44273702000,27552.95117190000,191.616125,453.028562,82.162931,86807.577370,1289.289373
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,108.69762204300,523.91992187500,16.856915,46.367911,125.862092,781.619929,126.449651
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,317.72166355200,2190.23632813000,29.346171,137.467236,115.719592,4034.137004,333.626814
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,58.37814417230,55.57617187500,3.354827,28.552115,78.104013,95.787395,63.813884
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,4914.09691484000,637675.19140600006,902.439561,1186.409038,129.168697,1070662.452086,4177.697199
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,718.94243594300,13832.31250000000,77.380413,328.081877,40.782343,25387.111326,810.924582
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1347.32250173000,22675.27734380000,198.771394,533.573032,104.731375,106059.055180,1464.688851
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,2442.34213882000,49637.52734380000,276.446834,905.714161,49.119533,250381.812599,2364.321991
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1055.33530062000,19660.41210940000,122.670740,435.478090,44.015927,53420.419548,1116.297661
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,4126.56392767000,286772.47460900003,421.674209,1274.701665,60.022654,537508.816168,3392.751747
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1548.96737416000,62697.32421880000,325.211147,295.390675,105.384626,96064.340302,1241.203644
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,250.83599927400,3446.01171875000,50.106133,101.782384,96.786751,5099.921606,303.777032
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,515.93902984900,7013.90234375000,75.081563,203.925548,110.386897,15311.048834,558.014221
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,402.04384178200,6386.90429688000,62.372102,170.151801,135.315025,10612.725491,465.047806
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,239.38946708300,3431.56054688000,41.135660,101.447475,43.189529,4173.108889,285.166271
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,790.99642993100,17453.28125000000,114.029131,305.046108,75.987668,34784.142465,838.150476
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,541.83695609500,8039.86718750000,62.053333,238.553567,57.315316,14803.043877,601.213799
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1414.73504318000,42489.81250000000,144.170080,610.129140,85.957395,87962.366738,1508.598439
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,617.43947761600,5670.87500000000,35.310990,299.305883,81.915378,10568.786918,669.233746
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,411.46888096200,7187.42382813000,101.382044,126.278710,79.233712,12802.393776,455.321509
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,649.73652376100,10954.70312500000,111.764189,218.441683,8.796407,24413.957615,660.411745
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,558.03839128800,8477.73632813000,82.046321,215.380210,9.215216,17671.153789,594.853061
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,363.77131206200,7024.00000000000,73.756212,149.402026,35.289084,11019.327501,446.316476
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,620.80007216100,20234.11718750000,186.399098,175.691231,49.248271,32748.686929,724.180657
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,489.62946419000,8126.50781250000,92.339308,194.465181,91.719519,17956.780285,573.608979
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1437.27178603000,98852.00000000000,337.715236,415.779313,177.759274,140415.008955,1506.989099
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,429.27139904600,6461.81835938000,78.141594,164.639998,129.029984,12865.231907,485.563185
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,498.84822724500,7163.72656250000,69.605951,196.520803,170.527343,13679.017331,532.253507
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,277.40310529400,1383.00976563000,17.351554,136.900582,173.659808,2375.437786,308.504272
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,437.71393542000,6191.70898438000,72.295810,177.266520,85.781531,12815.626729,499.124661
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,519.94050002200,9798.03125000000,75.591272,216.791654,114.765775,16387.556915,584.765852
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,197.70329198200,2268.21484375000,34.885079,79.340888,94.813551,2767.813138,228.451934
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,497.66818063700,8008.35742188000,52.698563,229.195914,52.956069,12078.295298,563.788953
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,225.30647451200,2738.22070313000,49.451968,90.040075,83.349090,4452.658883,278.984086
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,711.71112878400,14487.85742190000,90.992868,304.107445,88.716022,27671.608513,790.200625
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,284.45952086800,4156.31250000000,48.404862,118.970459,14.387007,5758.748601,334.750641
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,217.88460802100,3119.53906250000,46.244052,85.024321,165.636480,3931.869070,262.536744
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,1253.04402397000,19314.99609380000,99.884484,518.895573,42.163588,51829.616343,1237.560113
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,213.13520439100,2103.55078125000,31.498059,93.230060,154.877162,2936.565886,249.456237
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,353.11434744300,5243.11914063000,39.395389,157.967303,15.559285,6223.183340,394.725384
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,600.79994228400,6081.55664063000,41.965423,283.118106,9.473357,11881.171094,650.167058
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,151.46979472300,1611.63476563000,34.998301,59.603901,18.586927,2086.035272,189.204404
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,452.44752842700,6059.93164063000,45.525923,208.224706,47.292461,9479.621956,507.501258
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,450.87649383100,5085.32812500000,39.901287,208.571993,164.687636,8322.290985,496.946561
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,852.77963799200,10428.81835940000,84.547565,366.964060,50.975092,31025.917623,903.023249
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,178.04572084900,1782.90429688000,30.005747,75.191458,144.268409,2256.175817,210.394408
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,670.21890378000,9139.06640625000,70.184533,290.066529,4.029835,20358.183983,720.502125
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,88.74974305750,46.22656250000,1.533969,44.232694,35.801191,67.851563,91.533326
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,454.29519446700,7034.93164063000,105.838470,137.380846,162.748100,14540.178571,486.438633
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,2746.34289222000,197653.24218800000,600.461513,670.975474,153.808994,402894.948469,2542.873975
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,820.64974395900,14291.88671880000,99.226876,365.062588,46.102641,36224.020152,928.578927
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,399.79961096300,4280.12890625000,63.474427,158.469681,102.416116,10058.772124,443.888215
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,577.66670777300,6357.47656250000,35.614775,274.942522,93.386639,9792.016016,621.114594
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,654.26669771300,11129.30468750000,63.099620,302.664828,55.100047,19098.035516,731.528896
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,5816.13482440000,727685.77148400003,635.647566,2056.693720,89.179605,1307332.357497,5384.682573
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,210.87064875800,2054.42187500000,28.589618,96.452078,59.976225,2757.528066,250.083392
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,407.86295585600,7793.37500000000,59.606326,180.237796,87.632821,10743.312815,479.688244
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,229.80413789000,2732.94531250000,34.047169,101.372168,66.269838,3451.435372,270.838675
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,4638.30745055000,687916.39257799997,709.211992,1537.446498,0.653503,1090375.492940,4493.316979
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,305.96898048100,3405.59765625000,32.795475,136.076746,46.329887,4462.701517,337.744442
"0","3",,Eelgrass,,,CH3679,,,,,WCVI,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,145.66500273300,700.27539062500,14.227248,67.837793,82.728119,965.145136,164.130083
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,307.59598603500,3801.67773438000,33.818012,140.176158,137.605133,4740.479037,347.988340
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,175.03277767700,1548.29492188000,24.017276,76.657970,114.572205,1841.115602,201.350491
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,63.21341732950,68.00781250000,3.415158,31.050677,50.799851,106.042969,68.931670
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,244.65369063300,3555.56250000000,41.892104,100.148508,173.845544,4195.431678,284.081223
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,303.62555974200,4323.75976563000,44.788100,130.812032,145.299670,5858.822391,351.200265
"0","0",,,,,,,,,,,eelgrass (coverage),"136",,,"0",,,0.00000000000,,,,,,,,,,,,,,,0.00000000000,,,0.00000000000,657.29001778200,11116.13867190000,68.403869,300.230437,179.418534,20536.923491,737.268612
