FEATURE,DATA_SOURC,Dataset_ID,Shape_Leng,Shape_Area
Giant Kelp,,"0",135.86261662800,1350.05927501000
Giant Kelp,,"0",165.67465242200,1551.83204689000
Giant Kelp,,"0",1191.34504682000,37341.70363450000
Giant Kelp,,"0",92.76892849960,554.79280315500
Giant Kelp,,"0",389.55404458700,7691.00776253000
Giant Kelp,,"0",191.55578532800,1652.80749689000
Giant Kelp,,"0",94.76613241370,547.15672262000
Giant Kelp,,"0",118.47199610000,678.57106874600
Giant Kelp,,"0",231.19362488300,2012.91097814000
Giant Kelp,,"0",66.20424258020,314.84949374800
Giant Kelp,,"0",1150.93755926000,23379.01114690000
Giant Kelp,,"0",172.99497784100,1719.91235000000
Giant Kelp,,"0",129.12949197500,925.27272813000
Giant Kelp,,"0",341.73900573000,4529.20992812000
Giant Kelp,,"0",182.22017001000,1480.21848125000
Giant Kelp,,"0",78.99733582490,369.44104686900
Giant Kelp,,"0",388.99647947100,5384.29511255000
Giant Kelp,,"0",107.91470284100,553.80129063400
Giant Kelp,,"0",804.73705711400,19826.85496250000
Giant Kelp,,"0",361.46641514700,7344.53885754000
Giant Kelp,,"0",222.35967223000,3078.55299999000
Giant Kelp,,"0",1257.46822862000,23549.56100310000
Giant Kelp,,"0",974.46500593800,23622.40135310000
Giant Kelp,,"0",1060.30162732000,25169.90234700000
Giant Kelp,,"0",34.38540199820,78.24527187760
Giant Kelp,,"0",102.86069790300,759.67494375200
Giant Kelp,,"0",1405.51342781000,38708.89929380000
Giant Kelp,,"0",168.24047638100,1232.14285626000
Giant Kelp,,"0",248.15036625500,2238.65081252000
Giant Kelp,,"0",159.03712659500,1493.17933437000
Giant Kelp,,"0",226.90251284900,2502.33179687000
Giant Kelp,,"0",97.79554872270,595.08194062300
Giant Kelp,,"0",91.30013593230,573.43383437900
Giant Kelp,,"0",302.85284731500,4994.94484376000
Giant Kelp,,"0",247.65124903300,2509.72635309000
Giant Kelp,,"0",1478.43552212000,30850.22032440000
Giant Kelp,,"0",138.01060225600,968.74344063000
Giant Kelp,,"0",185.23393698800,2070.85920937000
Giant Kelp,,"0",158.90209675200,970.05441562000
Giant Kelp,,"0",48.29912898670,165.24041875300
Giant Kelp,,"0",78.16104215410,407.76508750700
Giant Kelp,,"0",160.86489633300,1065.67500624000
Giant Kelp,,"0",201.53681367300,2020.42995625000
Giant Kelp,,"0",105.47754492900,746.25916250600
Giant Kelp,,"0",63.40581698640,305.80394687900
Giant Kelp,,"0",138.95024052800,1077.14081874000
Giant Kelp,,"0",52.67940400650,200.53903124900
Giant Kelp,,"0",141.34701560100,1110.20541563000
Giant Kelp,,"0",74.01348959960,391.48273750500
Giant Kelp,,"0",193.82311539800,1585.19776249000
Giant Kelp,,"0",137.61381032800,762.23979063400
Giant Kelp,,"0",121.81942983300,864.15778750900
Giant Kelp,,"0",121.00592681700,421.05173750000
Giant Kelp,,"0",184.86354280600,1816.01652500000
Giant Kelp,,"0",98.76407151410,632.99669999400
Giant Kelp,,"0",190.23067745800,1306.86841875000
Giant Kelp,,"0",57.51038387530,213.08409061000
Giant Kelp,,"0",129.21883640900,940.94853438000
Giant Kelp,,"0",407.65067773000,5295.01316563000
Giant Kelp,,"0",346.34579649900,6946.60354102000
Giant Kelp,,"0",2665.26217577000,102523.45281900000
Giant Kelp,,"0",237.75611887300,2697.48518126000
Giant Kelp,,"0",294.45881265000,4292.23310568000
Giant Kelp,,"0",91.69755822130,611.05300000400
Giant Kelp,,"0",131.38209545000,1113.54905938000
Giant Kelp,,"0",221.24449332200,2462.86821248000
Giant Kelp,,"0",1208.69252861000,38364.21863120000
Giant Kelp,,"0",152.95845554600,1362.94934999000
Giant Kelp,,"0",224.59594558500,2278.68561250000
Giant Kelp,,"0",119.19747981100,996.46820625700
Giant Kelp,,"0",119.49818291700,734.73101563400
Giant Kelp,,"0",1619.79607430000,45577.14619990000
Giant Kelp,,"0",409.55196477800,4312.63614688000
Giant Kelp,,"0",92.28401148740,636.47648439000
Giant Kelp,,"0",586.89873390200,5430.55021567000
Giant Kelp,,"0",188.79599925900,1573.80583752000
Giant Kelp,,"0",218.54550211300,1984.01459377000
Giant Kelp,,"0",114.70337142200,828.70591874800
Giant Kelp,,"0",262.15458396600,2854.19473121000
Giant Kelp,,"0",68.47251194640,354.26870937800
Giant Kelp,,"0",602.01517614000,11410.71431560000
Giant Kelp,,"0",115.26997596000,805.99357500700
Giant Kelp,,"0",5181.26182252000,135825.64654300001
Giant Kelp,,"0",166.31848056400,1496.94639377000
Giant Kelp,,"0",107.47242370100,723.97342187100
Giant Kelp,,"0",104.08729926600,550.52513749600
Giant Kelp,,"0",261.55624356600,2749.22951877000
Giant Kelp,,"0",130.66678191400,868.36403748000
Giant Kelp,,"0",446.58126557900,5742.58889562000
Giant Kelp,,"0",142.36457271900,1366.87454688000
Giant Kelp,,"0",312.77490609000,3871.93760314000
Giant Kelp,,"0",77.82901145870,439.52261875300
Giant Kelp,,"0",66.42655148920,328.36370625700
Giant Kelp,,"0",77.93583622840,414.77062812700
Giant Kelp,,"0",83.69240586560,338.51866562700
Giant Kelp,,"0",129.00665345100,944.24575313600
Giant Kelp,,"0",152.44803925200,1044.13391875000
Giant Kelp,,"0",47.21008519440,138.19124999700
Giant Kelp,,"0",253.76172448900,3656.75415313000
Giant Kelp,,"0",349.76848307700,3018.09867497000
Giant Kelp,,"0",239.88503030700,2481.09187186000
Giant Kelp,,"0",107.40532827400,881.95294999700
Giant Kelp,,"0",227.38154616000,3033.03627922000
Giant Kelp,,"0",89.66263082980,592.43069687600
Giant Kelp,,"0",141.26736885400,949.47864689400
Giant Kelp,,"0",70.48188232190,375.37451875800
Giant Kelp,,"0",249.20289134300,1852.19822187000
Giant Kelp,,"0",198.65352317700,1215.73724689000
Giant Kelp,,"0",393.56606743000,8588.30690000000
Giant Kelp,,"0",92.26284188380,569.09299375400
Giant Kelp,,"0",92.93219355620,599.42345626000
Giant Kelp,,"0",108.74119001800,545.23751875400
Giant Kelp,,"0",113.67882631700,969.60727499800
Giant Kelp,,"0",1850.95647230000,43548.47557430000
Giant Kelp,,"0",2646.71474820000,81232.70685320000
Giant Kelp,,"0",2268.84202281000,60877.46252490000
Giant Kelp,,"0",1398.20506582000,38393.94277750000
Giant Kelp,,"0",105.34354819400,763.87462499400
Giant Kelp,,"0",178.84567802800,1511.93208747000
Giant Kelp,,"0",4309.94521556000,99007.16691080001
Giant Kelp,,"0",347.06664886600,6223.49577190000
Giant Kelp,,"0",129.83017183200,850.05425625900
Giant Kelp,,"0",1728.38468545000,56472.88312560000
Giant Kelp,,"0",543.17913055000,11883.10422500000
Giant Kelp,,"0",326.54006113500,4422.61969065000
Giant Kelp,,"0",162.60182158900,1659.25259689000
Giant Kelp,,"0",184.37903355200,2276.34503126000
Giant Kelp,,"0",2242.78920070000,55456.16068110000
Giant Kelp,,"0",69.55923951950,327.85986563300
Giant Kelp,,"0",399.69259734400,4855.89215572000
Giant Kelp,,"0",577.96988073400,11996.40151880000
Giant Kelp,,"0",982.35045183500,20409.94836570000
Giant Kelp,,"0",2058.26825102000,85010.92890519999
Giant Kelp,,"0",132.47328406900,850.61017812200
Giant Kelp,,"0",3799.37121610000,153012.86157300000
Giant Kelp,,"0",83.80140341900,517.20419375200
Giant Kelp,,"0",1222.39225516000,43754.26798750001
Giant Kelp,,"0",84.67227433840,437.98974374200
Giant Kelp,,"0",1498.37919000000,41331.16706740000
Giant Kelp,,"0",322.55314651700,2879.05043435000
Giant Kelp,,"0",93.27875551090,535.23558752100
Giant Kelp,,"0",82.23543969430,437.98986874400
Giant Kelp,,"0",148.62366067500,1129.20126644000
Giant Kelp,,"0",189.98494794900,1415.88847812000
Giant Kelp,,"0",86.51671390470,481.78904506900
Giant Kelp,,"0",160.81886722600,1390.12005312000
Giant Kelp,,"0",222.96637404600,1438.61855312000
Giant Kelp,,"0",75.86601164950,415.46501562800
Giant Kelp,,"0",107.48553253000,841.96147186800
Giant Kelp,,"0",78.63266547010,459.44858123900
Giant Kelp,,"0",1698.53415459000,36833.20617500000
Giant Kelp,,"0",94.66132802270,514.36788749500
Giant Kelp,,"0",261.66610221900,3003.27376563000
Giant Kelp,,"0",152.78069400700,1250.32230592000
Giant Kelp,,"0",124.40904395200,863.02475623900
Giant Kelp,,"0",1379.23465537000,31286.23350040000
Giant Kelp,,"0",351.90769769900,4599.95766560000
Giant Kelp,,"0",129.35507462800,639.33103123300
Giant Kelp,,"0",100.04512125200,730.30791563000
Giant Kelp,,"0",177.78080575400,2092.83838749000
Giant Kelp,,"0",537.73868747900,6538.00524063000
Giant Kelp,,"0",79.86537431280,475.83225623700
Giant Kelp,,"0",90.25614941690,601.35589375700
Giant Kelp,,"0",100.88905296100,582.70164377500
Giant Kelp,,"0",67.29868492100,298.38328749200
Giant Kelp,,"0",87.37503561220,580.84958126600
Giant Kelp,,"0",158.06179028900,1857.98529061000
Giant Kelp,,"0",2057.39482243000,45520.56646860000
Giant Kelp,,"0",96.10778134660,476.77406876100
Giant Kelp,,"0",835.43933431800,13891.28735310000
Giant Kelp,,"0",78.76671153680,442.03152188000
Giant Kelp,,"0",505.75808997200,6225.38985536000
Giant Kelp,,"0",84.99913103790,431.27857811300
Giant Kelp,,"0",199.62308532900,1893.91145502000
Giant Kelp,,"0",104.54551248600,734.68427813700
Giant Kelp,,"0",789.07075832200,12229.20440320000
Giant Kelp,,"0",76.87566507720,442.04046250700
Giant Kelp,,"0",316.46862834900,3319.08523749000
Giant Kelp,,"0",63.39869644550,251.73106874400
Giant Kelp,,"0",608.81104110800,9029.82510451000
Giant Kelp,,"0",781.14231380700,10216.66364060000
Giant Kelp,,"0",65.11076698860,297.14384686300
Giant Kelp,,"0",195.24195868000,1582.16249063000
Giant Kelp,,"0",109.62355606100,713.87604375100
Giant Kelp,,"0",469.36865894900,4560.84048749000
Giant Kelp,,"0",504.73537314300,8877.98650678000
Giant Kelp,,"0",261.21232152900,2247.50636873000
Giant Kelp,,"0",141.82868613300,913.49449373900
Giant Kelp,,"0",91.85625319310,509.32560002300
Giant Kelp,,"0",94.59581273600,644.94886561900
Giant Kelp,,"0",116.00185503400,891.05800000600
Giant Kelp,,"0",212.92755227300,2065.37377812000
Giant Kelp,,"0",219.47319562300,2134.93045630000
Giant Kelp,,"0",546.64686090800,7215.40937191000
Giant Kelp,,"0",131.34428948800,1072.97459062000
Giant Kelp,,"0",259.81315137700,2889.03041252000
Giant Kelp,,"0",187.09198464700,1613.75129060000
Giant Kelp,,"0",84.15280880000,475.59838438700
Giant Kelp,,"0",152.26640342800,851.92272498100
Giant Kelp,,"0",192.71782966800,2345.12286251000
Giant Kelp,,"0",126.04767892200,912.83082813800
Giant Kelp,,"0",139.66263093000,1190.25335626000
Giant Kelp,,"0",162.25226032600,1479.95154686000
Giant Kelp,,"0",207.35623200200,1946.11237188000
Giant Kelp,,"0",3998.56805708000,81910.64689340000
Giant Kelp,,"0",81.49010515930,465.21474064000
Giant Kelp,,"0",3768.69665887000,83565.70830000000
Giant Kelp,,"0",368.30680745800,3756.55127810000
Giant Kelp,,"0",114.39464516600,913.99763125900
Giant Kelp,,"0",118.82801287900,721.88073126400
Giant Kelp,,"0",119.16805005300,1051.85428439000
Giant Kelp,,"0",124.53234972400,625.35550312600
Giant Kelp,,"0",66.74160991540,333.93552408400
Giant Kelp,,"0",5857.66940176000,252955.64113199999
Giant Kelp,,"0",135.26006944600,1090.49273126000
Giant Kelp,,"0",228.37062715700,1943.78596876000
Giant Kelp,,"0",63.37428732660,257.33401562600
Giant Kelp,,"0",119.30902555400,856.23831562600
Giant Kelp,,"0",178.01075396000,1374.62467814000
Giant Kelp,,"0",212.07025747100,1608.98832186000
Giant Kelp,,"0",75.24680225330,408.73700937000
Giant Kelp,,"0",1102.41252791000,22029.83368440000
Giant Kelp,,"0",108.31490189700,764.85789999200
Giant Kelp,,"0",938.20585543700,24743.87236250000
Giant Kelp,,"0",442.21952296700,5226.22905312000
Giant Kelp,,"0",230.39411400200,1801.13086875000
Giant Kelp,,"0",528.99061580500,5141.93958754000
Giant Kelp,,"0",193.06355261100,1512.90450000000
Giant Kelp,,"0",82.70929903590,432.94107813500
Giant Kelp,,"0",3465.36214234000,88236.68831610000
Giant Kelp,,"0",1131.12773131000,37044.38111250000
Giant Kelp,,"0",102.48551285200,779.16535938000
Giant Kelp,,"0",69.08426120990,341.68868436200
Giant Kelp,,"0",179.41911718100,1631.72683750000
Giant Kelp,,"0",78.54971236060,385.45689687300
Giant Kelp,,"0",150.52890738500,945.50288435800
Giant Kelp,,"0",216.38716954000,1678.57159374000
Giant Kelp,,"0",206.43745147100,1637.87587501000
Giant Kelp,,"0",330.01293015600,4946.05284375000
Giant Kelp,,"0",127.37906360400,1067.93945313000
Giant Kelp,,"0",235.15780545900,1998.83789063000
Giant Kelp,,"0",136.53665967200,916.95507812500
Giant Kelp,,"0",83.39755433450,515.51367187500
Giant Kelp,,"0",144.64464975400,1342.16210938000
Giant Kelp,,"0",111.45991787900,851.80664062500
Giant Kelp,,"0",120.53613712000,914.23437500000
Giant Kelp,,"0",229.08738939500,2319.32421875000
Giant Kelp,,"0",620.94744529900,12232.79101560000
Giant Kelp,,"0",252.49514701800,2316.53906250000
Giant Kelp,,"0",1294.50435570000,40235.58593750000
Giant Kelp,,"0",459.37855995900,7671.38281250000
Giant Kelp,,"0",414.34543371600,7303.65234375000
Giant Kelp,,"0",320.90756701800,6320.00976563000
Giant Kelp,,"0",646.20585155300,7816.01953125000
Giant Kelp,,"0",261.36181142400,3276.57421875000
Giant Kelp,,"0",479.61625086500,8101.49414063000
Giant Kelp,,"0",85.27863001650,494.43554687500
Giant Kelp,,"0",706.69698112600,8101.80468750000
Giant Kelp,,"0",973.98304480500,18691.45507810000
Giant Kelp,,"0",160.13312811600,1151.39453125000
Giant Kelp,,"0",97.57149157380,667.71093750000
Giant Kelp,,"0",69.30799561860,339.45703125000
Giant Kelp,,"0",65.04809175690,293.02148437500
Giant Kelp,,"0",263.93911716100,3438.39470000000
Giant Kelp,,"0",217.26762677500,2015.09960938000
Giant Kelp,,"0",384.31449913400,3521.69921875000
Giant Kelp,,"0",110.94357486300,689.36718750000
Giant Kelp,,"0",83.26942333110,457.61718750000
Giant Kelp,,"0",884.51629441300,23252.05273440000
Giant Kelp,,"0",111.27226543600,821.10546875000
Giant Kelp,,"0",225.40684577800,2595.79296875000
Giant Kelp,,"0",332.01520558400,4257.45312500000
Giant Kelp,,"0",1675.94873103000,23979.16210940000
Giant Kelp,,"0",97.24508565560,618.08007812500
Giant Kelp,,"0",85.11815381990,516.92187500000
Giant Kelp,,"0",310.89487492700,4428.75195313000
Giant Kelp,,"0",194.66450829100,2183.75195313000
Giant Kelp,,"0",1294.11306996000,20741.92773440000
Giant Kelp,,"0",262.10382214600,3920.34765625000
Giant Kelp,,"0",762.49272244400,9920.81250000000
Giant Kelp,,"0",593.74140234000,8824.26171875000
Giant Kelp,,"0",200.52145840400,2241.76953125000
Giant Kelp,,"0",77.10027726430,309.13476562500
Giant Kelp,,"0",155.32931199700,1659.39257813000
Giant Kelp,,"0",613.13059692900,9078.33398438000
Giant Kelp,,"0",69.04121261630,352.32421875000
Giant Kelp,,"0",1202.55261060000,20073.43554690000
Giant Kelp,,"0",109.84980046800,740.18359375000
Giant Kelp,,"0",128.08260263900,983.78515625000
Giant Kelp,,"0",847.79460996800,11745.00781250000
Giant Kelp,,"0",141.01408122400,1511.83984375000
Giant Kelp,,"0",100.59471020300,660.11914062500
Giant Kelp,,"0",650.10185528800,9989.31835938000
Giant Kelp,,"0",514.19614220700,5937.17578125000
Giant Kelp,,"0",195.18974442200,2124.60178437000
Giant Kelp,,"0",354.65085691900,3636.75195313000
Giant Kelp,,"0",106.62291033100,757.09570312500
Giant Kelp,,"0",168.41780189800,1763.64062500000
Giant Kelp,,"0",71.28886073580,346.47656250000
Giant Kelp,,"0",88.24162093820,566.12109375000
